prompt_id,p_tokens,model_id,gpu_id,running_req_count,waiting_req_count,kv_cache_usage_perc,ttft_avg,itl_avg,e2e_avg,ttft_s,tpot_s_per_token,latency_s,d_tokens,pattern_type,arrival_rate,model_hf,carrot_predicted_quality,carrot_predicted_cost,carrot_predicted_length,predicted_ttft,predicted_tpot,prompt_source_id,actual_quality_score,model_id_int,umr_quality_score,umr_cost_score,irt_quality_score,irt_cost_score
895,11269,qwen14b,0,32.0,0.0,0.8851744186046512,0.0,0.0597655111752404,31.01287841796875,9.522197246551514,0.0659336035430667,26.203398942947388,253,poisson,18.0,Qwen2.5-14B-Instruct,0.1698743638364028,0.0001006337729569,1006,5.338600158691406,0.0843970328569412,trec-4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,0.3,0,0.1818181818181818,2.2e-07,0.14715415239334106,2.2e-07
895,11269,phi3-mini,0,6.0,9.0,0.957175925925926,0.0,0.0447881921593632,0.0,23.066680431365967,0.0426050592059931,28.221892595291138,121,poisson,18.0,Phi-3-mini-128k-instruct,0.0567442158465583,0.0001008556537989,1008,14.630224227905272,0.0531835965812206,trec-4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,0.0,1,0.0,1.0000000000000001e-07,0.045931559056043625,1.0000000000000001e-07
895,11269,llama3-8b,1,13.0,0.0,0.2404852916735914,0.0,0.0356232399741808,0.0,1.9946420192718504,0.0521689613187123,54.580955028533936,1008,poisson,18.0,Llama-3.1-8B-Instruct,0.0293259435341978,0.0001013265385036,1013,2.276491641998291,0.0643443390727043,trec-4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,0.0,2,0.0,3e-08,0.06607737392187119,3e-08
895,11269,qwen3b,1,9.0,1.0,0.2546172462106738,0.0,0.5771432388573885,0.0,1.3193299770355225,0.0298107630314399,14.942848682403564,457,poisson,18.0,Qwen2.5-3B-Instruct,0.0485126433065217,9.633930806936414e-05,963,1.7081449031829834,0.0413668677210807,trec-4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,0.0,3,0.0,5e-08,0.04795356094837189,5.0000000000000004e-08
895,11269,mistral7b,1,19.0,38.0,0.8056914184081814,0.0,0.0,0.0,74.33718919754028,0.0544654743604926,88.00802326202393,251,poisson,18.0,Mistral-7B-Instruct-v0.3,0.1070995160288928,9.300614957442126e-05,930,51.83615493774414,0.0546821355819702,trec-4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,0.0,4,0.0,2.0000000000000002e-07,0.03734494373202324,2.0000000000000002e-07
896,3,qwen14b,0,15.0,0.0,0.9121677740863788,3.078132390975952,0.592616563706204,0.0,0.1415185928344726,0.0630786736806233,4.872419118881226,75,poisson,18.0,Qwen2.5-14B-Instruct,0.7128229964745191,6.8854325713094e-05,688,0.7130589485168457,0.0778367668390274,unified_chip2/101032,0.7,0,0.7534246575342466,2.2e-07,0.652785062789917,2.2e-07
896,3,phi3-mini,0,12.0,0.0,0.5266203703703703,0.0482444763183593,0.0298899336417844,0.0,0.0649325847625732,0.035728454224731,23.395613193511963,653,poisson,18.0,Phi-3-mini-128k-instruct,0.3966826742275209,7.436673572192464e-05,743,0.0799073129892349,0.0326516292989254,unified_chip2/101032,0.4,1,0.410958904109589,1.0000000000000001e-07,0.4196319580078125,1.0000000000000001e-07
896,3,llama3-8b,1,15.0,12.0,0.949975070633206,0.0,0.0640266969179113,0.0,8.266525030136108,0.0654692730580668,41.132100105285645,502,poisson,18.0,Llama-3.1-8B-Instruct,0.4904751112715791,0.000100119566993,1001,15.523164749145508,0.0791554674506187,unified_chip2/101032,0.5,2,0.3972602739726028,3e-08,0.3831528127193451,3e-08
896,3,qwen3b,1,14.0,0.0,0.2765252834033881,0.0,0.0,0.0,0.4005286693572998,0.035002298977064,30.99253797531128,874,poisson,18.0,Qwen2.5-3B-Instruct,0.5753549720002465,3.272585227815052e-05,327,0.1026215106248855,0.0351177528500556,unified_chip2/101032,0.4,3,0.4383561643835616,5e-08,0.44342726469039917,5.0000000000000004e-08
896,3,mistral7b,1,6.0,39.0,0.8357047576700756,0.0,0.0,0.0,47.75800013542175,0.0618565292585463,73.73774242401123,420,poisson,18.0,Mistral-7B-Instruct-v0.3,0.6400103202418341,4.26154979615915e-05,426,48.63431930541992,0.0596757903695106,unified_chip2/101032,0.7,4,0.5753424657534246,2.0000000000000002e-07,0.5364575982093811,2.0000000000000002e-07
897,8,qwen14b,0,16.0,21.0,0.98359634551495,0.0,0.0629180480415622,0.0,45.15128684043884,0.1025271391902602,117.02281141281128,701,poisson,18.0,Qwen2.5-14B-Instruct,0.8804024283435018,7.053535869670975e-05,705,27.04171562194824,0.0864392668008804,dolly_15k/general_qa/2044,0.8,0,0.803030303030303,2.2e-07,0.8398553729057312,2.2e-07
897,8,phi3-mini,0,8.0,0.0,0.5366512345679013,0.0,0.0343951975926756,0.0,0.0431277751922607,0.0380809296777238,35.22990679740906,924,poisson,18.0,Phi-3-mini-128k-instruct,0.7195519694561531,7.038266653913593e-05,703,0.0759389325976371,0.0317344814538955,dolly_15k/general_qa/2044,0.1,1,0.4242424242424243,1.0000000000000001e-07,0.7140355706214905,1.0000000000000001e-07
897,8,llama3-8b,1,17.0,4.0,0.8235000830978894,0.0,0.0524046551436185,38.13062644004822,0.9790279865264891,0.070238767600641,29.776922702789307,410,poisson,18.0,Llama-3.1-8B-Instruct,0.6248661706216644,9.922350688161274e-05,992,1.7699371576309204,0.0690038129687309,dolly_15k/general_qa/2044,0.9,2,0.4242424242424243,3e-08,0.6870004534721375,3e-08
897,8,qwen3b,1,13.0,0.0,0.4302636606801681,0.0,0.0336208986965092,0.0,0.0862729549407959,0.0350972541009437,20.512874841690063,582,poisson,18.0,Qwen2.5-3B-Instruct,0.7888818465076621,1.6983767131139103e-05,169,0.068034254014492,0.0359015315771102,dolly_15k/general_qa/2044,0.7,3,0.696969696969697,5e-08,0.7523091435432434,5.0000000000000004e-08
897,8,mistral7b,1,8.0,29.0,0.9879946642952424,0.0,0.0539342695847153,0.0,26.941458225250244,0.0637337479467369,80.8602089881897,846,poisson,18.0,Mistral-7B-Instruct-v0.3,0.9490462792833058,3.2705495906535894e-05,327,39.60143661499024,0.0620545744895935,dolly_15k/general_qa/2044,0.9,4,0.6212121212121212,2.0000000000000002e-07,0.843961775302887,2.0000000000000002e-07
898,6,qwen14b,0,13.0,0.0,0.3189368770764119,0.0,0.0474321461681808,0.0,0.091928482055664,0.0592303927987813,7.673418760299683,128,poisson,18.0,Qwen2.5-14B-Instruct,0.4572853469469918,8.676168963282036e-05,867,0.1370980739593505,0.0697947740554809,musique-dc7a928fdebf66b8a407ec96057d15ff1fc3a243bb3d87f1,0.9,0,0.6774193548387096,2.2e-07,0.4293547570705414,2.2e-07
898,6,phi3-mini,0,8.0,0.0,0.5385802469135803,0.0,0.0352310556918382,0.0,0.0764329433441162,0.0272224698613283,27.625572443008423,1012,poisson,18.0,Phi-3-mini-128k-instruct,0.1224468324627158,9.6013250260004e-05,960,0.0754846557974815,0.0317336469888687,musique-dc7a928fdebf66b8a407ec96057d15ff1fc3a243bb3d87f1,0.1,1,0.2580645161290322,1.0000000000000001e-07,0.19163522124290466,1.0000000000000001e-07
898,6,llama3-8b,1,16.0,0.0,0.3021439255442911,0.0,0.0,0.0,2.258844375610352,0.0890153820595044,10.18121337890625,89,poisson,18.0,Llama-3.1-8B-Instruct,0.2713794375857306,0.0001064381884715,1064,0.2197164595127105,0.0575649626553058,musique-dc7a928fdebf66b8a407ec96057d15ff1fc3a243bb3d87f1,0.9,2,0.4193548387096775,3e-08,0.2559623122215271,3e-08
898,6,qwen3b,1,9.0,0.0,0.1350146478155649,0.0453987121582031,0.0318878840610205,0.0,0.0761709213256836,0.0341094312996699,9.96790599822998,290,poisson,18.0,Qwen2.5-3B-Instruct,0.2342834398810231,9.894763270111975e-05,989,0.0694025009870529,0.0310521461069583,musique-dc7a928fdebf66b8a407ec96057d15ff1fc3a243bb3d87f1,0.2,3,0.4838709677419355,5e-08,0.22306281328201294,5.0000000000000004e-08
898,6,mistral7b,1,28.0,3.0,0.9879946642952424,0.0,0.0476439683032887,0.0,28.7372305393219,0.0515655444218562,35.44075131416321,130,poisson,18.0,Mistral-7B-Instruct-v0.3,0.1914523647575388,8.10756442127069e-05,810,2.466769218444824,0.0615585073828697,musique-dc7a928fdebf66b8a407ec96057d15ff1fc3a243bb3d87f1,0.1,4,0.6129032258064516,2.0000000000000002e-07,0.22545728087425232,2.0000000000000002e-07
899,2396,qwen14b,0,19.0,3.0,0.9372923588039868,0.0,0.0550063181047638,0.0,13.584654092788696,0.1323533682596115,30.26117849349976,126,poisson,18.0,Qwen2.5-14B-Instruct,0.873269303735271,7.923273463899276e-05,792,3.7418482303619385,0.082172505557537,unified_chip2/2940,0.9,0,0.803030303030303,2.2e-07,0.8959978818893433,2.2e-07
899,2396,phi3-mini,0,10.0,8.0,0.5837191358024691,0.0,0.0284373286801079,0.0,7.712066888809204,0.040094819991347,46.884706020355225,977,poisson,18.0,Phi-3-mini-128k-instruct,0.7955421533144453,8.685470974993773e-05,868,7.640209674835205,0.0470267236232757,unified_chip2/2940,0.5,1,0.4242424242424243,1.0000000000000001e-07,0.6875237226486206,1.0000000000000001e-07
899,2396,llama3-8b,1,10.0,0.0,0.2310121322918398,0.06962251663208,0.0382873801175843,0.0,0.3837535381317138,0.0377319931983947,1.1383934020996094,20,poisson,18.0,Llama-3.1-8B-Instruct,0.7363612394293445,9.841476823588556e-05,984,0.4448899924755096,0.0585458539426326,unified_chip2/2940,0.7,2,0.4242424242424243,3e-08,0.7171270251274109,3e-08
899,2396,qwen3b,1,12.0,0.0,0.365176410648325,0.8947300910949707,0.4280614238232374,0.0,0.2312860488891601,0.0482947163327911,8.39309310913086,169,poisson,18.0,Qwen2.5-3B-Instruct,0.8380672971162726,1.640413984017403e-05,164,0.4288364946842193,0.0383270159363746,unified_chip2/2940,0.7,3,0.696969696969697,5e-08,0.8230490684509277,5.0000000000000004e-08
899,2396,mistral7b,1,17.0,43.0,0.8955091151622944,0.0,0.0469238496851176,97.3609561920166,84.08307433128357,0.0584530396894975,93.0848424434662,154,poisson,18.0,Mistral-7B-Instruct-v0.3,0.919858460013056,3.867111634206521e-05,386,52.72150802612305,0.0655086636543273,unified_chip2/2940,0.9,4,0.6212121212121212,2.0000000000000002e-07,0.8793924450874329,2.0000000000000002e-07
900,7,qwen14b,0,16.0,12.0,0.8662790697674418,0.0,0.0548975444283367,58.66529405117035,21.10004925727844,0.1722239234991241,30.91681289672852,57,poisson,18.0,Qwen2.5-14B-Instruct,0.7321772579347677,8.021341384555318e-05,802,18.01238250732422,0.0924249216914177,unified_chip2/26898,0.4,0,0.6774193548387096,2.2e-07,0.646902859210968,2.2e-07
900,7,phi3-mini,0,9.0,9.0,0.904320987654321,0.0,0.0391191844311025,0.0,12.326339483261108,0.0397556761036748,15.069481134414673,69,poisson,18.0,Phi-3-mini-128k-instruct,0.5456084834938398,6.492917734379838e-05,649,13.77614688873291,0.0465969555079937,unified_chip2/26898,0.4,1,0.2580645161290322,1.0000000000000001e-07,0.4679889380931854,1.0000000000000001e-07
900,7,llama3-8b,1,18.0,0.0,0.6880505235167027,0.0,0.0482035337814262,0.0,0.1166896820068359,0.094444144855846,4.272232055664063,44,poisson,18.0,Llama-3.1-8B-Instruct,0.5069913626912111,9.979284651505824e-05,997,0.148966982960701,0.0610737092792987,unified_chip2/26898,0.6,2,0.4193548387096775,3e-08,0.47462034225463867,3e-08
900,7,qwen3b,1,8.0,0.0,0.1561584511527194,0.1390628814697265,0.0347235376321816,0.0,0.0432240962982177,0.0300026525530898,1.7533752918243408,57,poisson,18.0,Qwen2.5-3B-Instruct,0.5062601111758185,4.610180794442965e-05,461,0.0661488696932792,0.0313747487962245,unified_chip2/26898,0.4,3,0.4838709677419355,5e-08,0.5104287266731262,5.0000000000000004e-08
900,7,mistral7b,1,9.0,36.0,0.9384170742552246,0.0,0.0474548223428428,0.0,74.2993586063385,0.076799938553258,83.05455160140991,114,poisson,18.0,Mistral-7B-Instruct-v0.3,0.5962620526488268,4.166770317696689e-05,416,44.953758239746094,0.0619176998734474,unified_chip2/26898,0.7,4,0.6129032258064516,2.0000000000000002e-07,0.6078866124153137,2.0000000000000002e-07
901,3328,qwen14b,0,8.0,0.0,0.3544435215946844,0.0,1.2962005473673344,0.0,5.255795955657959,0.1024937472811537,100.26749968528748,927,poisson,18.0,Qwen2.5-14B-Instruct,0.7153616217656429,7.507250321198269e-05,750,1.3440266847610474,0.0759579613804817,dolly_15k/closed_qa/934,0.8,0,0.8723404255319149,2.2e-07,0.8689730763435364,2.2e-07
901,3328,phi3-mini,0,11.0,10.0,0.9972993827160492,23.05435836315155,0.1486159944312369,0.0,22.86547350883484,0.0444200068133844,66.35266017913818,979,poisson,18.0,Phi-3-mini-128k-instruct,0.3857165697083566,8.273393468835721e-05,827,18.693220138549805,0.0654140561819076,dolly_15k/closed_qa/934,0.3,1,0.6808510638297872,1.0000000000000001e-07,0.6779041886329651,1.0000000000000001e-07
901,3328,llama3-8b,1,20.0,0.0,0.4208077114841283,0.0,0.041311959050105,46.11757445335388,0.5005388259887695,0.0524029385619962,52.117433309555054,985,poisson,18.0,Llama-3.1-8B-Instruct,0.4977892471182499,0.0001011103462221,1011,0.526134729385376,0.0619965903460979,dolly_15k/closed_qa/934,0.3,2,0.5106382978723404,3e-08,0.685065507888794,3e-08
901,3328,qwen3b,1,12.0,0.0,0.4716596611896574,0.0,0.0346448122170464,11.769320607185364,0.311331033706665,0.0485645111520492,10.072797775268556,201,poisson,18.0,Qwen2.5-3B-Instruct,0.4513514776083042,5.828455319517609e-05,582,0.2837071418762207,0.0372266732156276,dolly_15k/closed_qa/934,0.3,3,0.8723404255319149,5e-08,0.7714293003082275,5.0000000000000004e-08
901,3328,mistral7b,1,19.0,22.0,0.8274788795020009,0.0,0.0,0.0,30.924782276153564,0.0646750400975807,93.65957117080688,970,poisson,18.0,Mistral-7B-Instruct-v0.3,0.6500951020884629,3.717270349863755e-05,371,34.89646530151367,0.068292498588562,dolly_15k/closed_qa/934,0.9,4,0.7021276595744681,2.0000000000000002e-07,0.811130702495575,2.0000000000000002e-07
902,10505,qwen14b,0,13.0,7.0,0.6625830564784053,0.0,0.0,0.0,15.831344604492188,0.0843208251009447,56.05237817764282,477,poisson,18.0,Qwen2.5-14B-Instruct,1.0946367538789803,4.834972508594779e-05,483,13.84963321685791,0.0899586826562881,itwgpt4/3312,1.0,0,0.945945945945946,2.2e-07,0.9470899701118469,2.2e-07
902,10505,phi3-mini,0,7.0,12.0,0.7222222222222222,0.0,0.0352089801803231,0.0,21.519405364990234,0.0451475543439235,39.17209911346436,391,poisson,18.0,Phi-3-mini-128k-instruct,0.6182536935346652,9.413802926894828e-05,941,14.95472240447998,0.0558947771787643,itwgpt4/3312,0.9,1,0.6081081081081081,1.0000000000000001e-07,0.7420333027839661,1.0000000000000001e-07
902,10505,llama3-8b,1,19.0,0.0,0.8085424630214393,0.0577788352966308,0.0496749082293648,0.0,1.5908236503601074,0.070611068896992,38.52041268348694,523,poisson,18.0,Llama-3.1-8B-Instruct,0.8252413053353209,9.924086743874376e-05,992,3.107835531234741,0.0647803917527198,itwgpt4/3312,0.9,2,0.8378378378378378,3e-08,0.815443217754364,3e-08
902,10505,qwen3b,1,4.0,0.0,0.1620175773786778,0.0,0.0287859363791843,0.0,1.1162550449371338,0.0346748348389843,19.181843996047974,521,poisson,18.0,Qwen2.5-3B-Instruct,0.8585964857503544,5.108918355045588e-05,510,1.064869999885559,0.0338612347841262,itwgpt4/3312,0.9,3,0.8243243243243243,5e-08,0.9088836312294006,5.0000000000000004e-08
902,10505,mistral7b,1,19.0,19.0,0.8183637172076479,0.0,0.0424097091565991,19.92654228210449,39.11958956718445,0.0512721398297478,49.579106092453,204,poisson,18.0,Mistral-7B-Instruct-v0.3,0.9549150171377384,4.1081720106123726e-05,410,31.37297821044922,0.0658571124076843,itwgpt4/3312,0.9,4,0.945945945945946,2.0000000000000002e-07,0.9507982730865479,2.0000000000000002e-07
903,11,qwen14b,0,25.0,27.0,0.9495431893687708,0.0,0.0626664369677503,0.0,29.223369598388672,0.0770634665060295,58.35335993766785,378,poisson,18.0,Qwen2.5-14B-Instruct,0.7418759659894344,8.05485555496111e-05,805,29.797340393066406,0.0863678827881813,unified_chip2/15650,1.0,0,0.9444444444444444,2.2e-07,0.9343160390853882,2.2e-07
903,11,phi3-mini,0,11.0,2.0,0.6215277777777778,0.0,0.0347910555079579,0.0,0.1582317352294922,0.034266902121487,10.50683617591858,302,poisson,18.0,Phi-3-mini-128k-instruct,0.490458445550551,9.060223428806578e-05,906,0.3429045379161834,0.0358116291463375,unified_chip2/15650,0.0,1,0.6296296296296297,1.0000000000000001e-07,0.7023781538009644,1.0000000000000001e-07
903,11,llama3-8b,1,12.0,0.0,0.468339704171514,0.0,0.0485460696191611,3.0813279151916504,0.0875911712646484,0.0465412108244094,10.605904817581177,226,poisson,18.0,Llama-3.1-8B-Instruct,0.5741601155524445,9.468527157561262e-05,946,0.1164844036102294,0.0575209632515907,unified_chip2/15650,0.9,2,0.8333333333333334,3e-08,0.8023149371147156,3e-08
903,11,qwen3b,1,10.0,0.0,0.2651891478792511,0.7110962867736816,0.0729181524021206,10.574086666107178,0.0441174507141113,0.027350616841181,13.555322170257568,494,poisson,18.0,Qwen2.5-3B-Instruct,0.6906966121732756,5.465148401519312e-05,546,0.0457646660506725,0.0339705571532249,unified_chip2/15650,0.9,3,0.8888888888888888,5e-08,0.8863667845726013,5.0000000000000004e-08
903,11,mistral7b,1,19.0,27.0,0.8034682080924855,0.0,0.0420956014025354,73.0742597579956,36.19270873069763,0.0539811740339166,62.69746518135071,491,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7750774478885465,5.3577850869005454e-05,535,34.28900909423828,0.06764817237854,unified_chip2/15650,0.9,4,0.9444444444444444,2.0000000000000002e-07,0.9327297806739807,2.0000000000000002e-07
904,9483,qwen14b,0,34.0,20.0,0.931063122923588,0.0,0.0591312448183695,0.0,35.9378297328949,0.0341386236170286,51.81228971481323,465,poisson,18.0,Qwen2.5-14B-Instruct,0.4022581083944773,9.904480179649158e-05,990,26.878135681152344,0.0869911238551139,multi_news-e5a4b2ff98489f486be435f2362f21d5f6b94f4ed1a81add,0.2,0,0.3968253968253967,2.2e-07,0.5310380458831787,2.2e-07
904,9483,phi3-mini,0,6.0,0.0,0.0432098765432098,0.0,0.0191507878609829,0.0,0.8367359638214111,0.027001226270521,6.831008195877075,222,poisson,18.0,Phi-3-mini-128k-instruct,-0.0094833014031275,0.0001036552770465,1036,1.2159868478775024,0.0315645113587379,multi_news-e5a4b2ff98489f486be435f2362f21d5f6b94f4ed1a81add,0.0,1,0.1666666666666666,1.0000000000000001e-07,0.2871769368648529,1.0000000000000001e-07
904,9483,llama3-8b,1,14.0,0.0,0.5411334552102376,0.0,0.059998948747913,0.0,1.6148982048034668,0.0576181284325218,57.67733716964722,973,poisson,18.0,Llama-3.1-8B-Instruct,0.1595624342425559,0.0001036926363572,1036,2.022773027420044,0.0632426738739013,multi_news-e5a4b2ff98489f486be435f2362f21d5f6b94f4ed1a81add,0.3,2,0.1031746031746031,3e-08,0.33245351910591125,3e-08
904,9483,qwen3b,1,5.0,0.0,0.0024200738759393,0.0521946430206298,0.0307025449493756,0.0,0.9011921882629396,0.0395828552460402,32.60705924034119,801,poisson,18.0,Qwen2.5-3B-Instruct,0.0684475401461857,9.763080702240532e-05,976,1.010145664215088,0.0340918898582458,multi_news-e5a4b2ff98489f486be435f2362f21d5f6b94f4ed1a81add,0.1,3,0.1507936507936508,5e-08,0.3310086727142334,5.0000000000000004e-08
904,9483,mistral7b,1,12.0,26.0,0.8728323699421965,0.0,0.0426238974311737,33.09151291847229,63.12870979309082,0.0611999318079294,123.41064262390135,985,poisson,18.0,Mistral-7B-Instruct-v0.3,0.2431515631367659,9.224061750547388e-05,922,37.88303756713867,0.0644086301326751,multi_news-e5a4b2ff98489f486be435f2362f21d5f6b94f4ed1a81add,0.5,4,0.2380952380952381,2.0000000000000002e-07,0.34643617272377014,2.0000000000000002e-07
905,17,qwen14b,0,12.0,23.0,0.9838039867109636,0.0,0.0637509178370237,29.41733765602112,15.71226692199707,0.1059110236424271,64.96089291572571,465,poisson,18.0,Qwen2.5-14B-Instruct,0.8104805072675721,6.389502921638063e-05,638,28.029958724975582,0.0841781347990036,unified_chip2/25061,0.7,0,0.7534246575342466,2.2e-07,0.792957067489624,2.2e-07
905,17,phi3-mini,0,12.0,4.0,0.8244598765432098,0.0,0.0360538497981098,0.0,15.366180419921877,0.0441498434865153,59.560173749923706,1001,poisson,18.0,Phi-3-mini-128k-instruct,0.3382410267212817,6.433917565469948e-05,643,2.232540845870972,0.041575402021408,unified_chip2/25061,0.9,1,0.410958904109589,1.0000000000000001e-07,0.6433910131454468,1.0000000000000001e-07
905,17,llama3-8b,1,14.0,8.0,0.9245471165032408,0.0,0.0525336955673992,27.382642030715942,6.592391490936279,0.072650510403845,37.97741198539734,432,poisson,18.0,Llama-3.1-8B-Instruct,0.4698043123852474,0.0001041426868876,1041,8.969622611999512,0.0747216790914535,unified_chip2/25061,0.7,2,0.3972602739726028,3e-08,0.5906580090522766,3e-08
905,17,qwen3b,1,17.0,0.0,0.5699910839383517,0.0,0.0327278066677256,21.52883052825928,0.0571115016937255,0.0312102097217167,13.4150812625885,428,poisson,18.0,Qwen2.5-3B-Instruct,0.6451420198331301,2.1820348017041537e-05,218,0.0866896361112594,0.0395187810063362,unified_chip2/25061,0.8,3,0.4383561643835616,5e-08,0.6849035024642944,5.0000000000000004e-08
905,17,mistral7b,1,31.0,0.0,0.9130724766562917,0.0,0.0439521423541009,0.0,0.1159274578094482,0.0605083485383997,59.83766746520996,987,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7094269709025522,4.68889914013216e-05,468,0.4797012209892273,0.058970857411623,unified_chip2/25061,0.9,4,0.5753424657534246,2.0000000000000002e-07,0.764236330986023,2.0000000000000002e-07
906,2182,qwen14b,0,7.0,25.0,0.9512043189368772,0.0,1.7006970196962357,0.0,26.984464406967163,0.0957312658429145,57.61846947669983,320,poisson,18.0,Qwen2.5-14B-Instruct,0.2283930564610516,8.497228268688063e-05,849,22.808439254760746,0.0765259191393852,samsum-2d1e6cb1472ebeaec5c98247db9cfb14106fbfe48ff7492e,0.7,0,0.1780821917808219,2.2e-07,0.4704773724079132,2.2e-07
906,2182,phi3-mini,0,4.0,0.0,0.2384259259259259,0.0,0.0222506955265998,0.0,0.2197279930114746,0.0388040475239065,38.67453908920288,991,poisson,18.0,Phi-3-mini-128k-instruct,0.1160573059159936,0.0001032286098635,1032,0.1697322875261306,0.0282408203929662,samsum-2d1e6cb1472ebeaec5c98247db9cfb14106fbfe48ff7492e,0.3,1,0.0821917808219178,1.0000000000000001e-07,0.2302582859992981,1.0000000000000001e-07
906,2182,llama3-8b,1,16.0,0.0,0.3824164866212398,0.0,0.0408701571386034,25.868263959884644,0.7062616348266602,0.0641895155993827,25.29084610939026,383,poisson,18.0,Llama-3.1-8B-Instruct,0.289432754082056,0.0001037202356112,1037,0.3375309109687805,0.0595057569444179,samsum-2d1e6cb1472ebeaec5c98247db9cfb14106fbfe48ff7492e,0.3,2,0.0821917808219178,3e-08,0.3128334581851959,3e-08
906,2182,qwen3b,1,10.0,0.0,0.3554961151445676,0.2717134952545166,0.0810073460697343,4.452450037002564,0.2392811775207519,0.0339894037246704,25.73133397102356,750,poisson,18.0,Qwen2.5-3B-Instruct,0.2539508650516851,8.486970155972347e-05,848,0.1244880557060241,0.0345038063824176,samsum-2d1e6cb1472ebeaec5c98247db9cfb14106fbfe48ff7492e,0.2,3,0.1095890410958904,5e-08,0.2779509723186493,5.0000000000000004e-08
906,2182,mistral7b,1,0.0,0.0,0.0,27.384777404906902,0.0582074245150376,46.10540991945469,0.8527450561523438,0.0873663652247453,38.50764846801758,431,poisson,18.0,Mistral-7B-Instruct-v0.3,0.2807252724293858,9.8661502477774e-05,986,3.6324093341827393,0.1836389303207397,samsum-2d1e6cb1472ebeaec5c98247db9cfb14106fbfe48ff7492e,0.3,4,0.1506849315068492,2.0000000000000002e-07,0.2889955937862396,2.0000000000000002e-07
907,9,qwen14b,0,25.0,2.0,0.748546511627907,0.0,0.0,0.0,0.0950372219085693,0.0845242551032533,39.82143712043762,470,poisson,18.0,Qwen2.5-14B-Instruct,0.4558073161774058,9.342215325206548e-05,934,1.692154884338379,0.0828135386109352,multi_news-2190e9b08e5b46e27ed9ccbce09f7d3acec87c317b891cd5,0.0,0,0.1780821917808219,2.2e-07,0.5691199898719788,2.2e-07
907,9,phi3-mini,0,14.0,10.0,0.6844135802469136,0.0,0.4133890159428119,0.0,1.3680236339569092,0.0408420374137151,41.638272523880005,986,poisson,18.0,Phi-3-mini-128k-instruct,0.1581205382522663,9.787646713400492e-05,978,5.060873985290527,0.0439431443810462,multi_news-2190e9b08e5b46e27ed9ccbce09f7d3acec87c317b891cd5,0.0,1,0.0821917808219178,1.0000000000000001e-07,0.33153676986694336,1.0000000000000001e-07
907,9,llama3-8b,1,18.0,0.0,0.4676749210570051,0.0,0.0474336748657217,16.533599932988484,1.3027479648590088,0.0503682084872467,35.70423436164856,683,poisson,18.0,Llama-3.1-8B-Instruct,0.2234345792839927,0.0001005349277978,1005,0.1084570661187172,0.0582139194011688,multi_news-2190e9b08e5b46e27ed9ccbce09f7d3acec87c317b891cd5,0.0,2,0.0821917808219178,3e-08,0.35183417797088623,3e-08
907,9,qwen3b,1,7.0,0.0,0.2673544771366705,0.0,0.0257000291290191,0.0,0.8218832015991211,0.0317184488059546,16.395641565322876,491,poisson,18.0,Qwen2.5-3B-Instruct,0.1118973160930207,9.19923965716815e-05,919,0.07028429210186,0.0327242650091648,multi_news-2190e9b08e5b46e27ed9ccbce09f7d3acec87c317b891cd5,0.3,3,0.1095890410958904,5e-08,0.38171830773353577,5.0000000000000004e-08
907,9,mistral7b,1,35.0,8.0,0.6127167630057804,0.0,0.0,0.0,0.6245193481445312,0.0620491776642976,42.50771427154541,675,poisson,18.0,Mistral-7B-Instruct-v0.3,0.3402844426086277,8.03348324963645e-05,803,11.528302192687988,0.0713514313101768,multi_news-2190e9b08e5b46e27ed9ccbce09f7d3acec87c317b891cd5,0.1,4,0.1506849315068492,2.0000000000000002e-07,0.39100614190101624,2.0000000000000002e-07
908,15,qwen14b,0,23.0,0.0,0.8372093023255813,0.0,0.0598254911601543,0.0,0.0983490943908691,0.0610749567708661,1.99167275428772,31,poisson,18.0,Qwen2.5-14B-Instruct,0.8780069409276382,7.018067758261798e-05,701,0.2400670945644378,0.0762833356857299,sharegpt/nIdw3dP_0,0.0,0,0.8461538461538461,2.2e-07,0.852307915687561,2.2e-07
908,15,phi3-mini,0,13.0,6.0,0.8630401234567902,6.9412455558776855,0.0691180570376297,0.0,16.418742418289185,0.0690587759017944,17.247447729110718,12,poisson,18.0,Phi-3-mini-128k-instruct,0.5485134269902049,9.757884616598586e-05,975,6.946567058563232,0.0548312738537788,sharegpt/nIdw3dP_0,0.4,1,0.4615384615384615,1.0000000000000001e-07,0.4669484794139862,1.0000000000000001e-07
908,15,llama3-8b,1,14.0,0.0,0.3491773308957953,0.0,0.0,0.0,0.3739879131317138,0.0833025561726611,15.701658248901367,184,poisson,18.0,Llama-3.1-8B-Instruct,0.8028421840338165,9.693854625200138e-05,969,0.2222822159528732,0.0576888173818588,sharegpt/nIdw3dP_0,0.7,2,0.7884615384615384,3e-08,0.7592646479606628,3e-08
